id,company_id,job_no,guide_id,agent_id,business_type,car_type,car_licence_plate,tour_reserve_id,tour_amount,addon_amount,prompt_pay_amount,fee_amount,total_amount,payment_id,payment_no,parking_id,person_total,is_pay,is_pay_date,is_pay_by,job_order,pay_history_id,pay_history_agent_id,is_coupon,remark,create_year,create_month,rate_prompt_pay,source_bank,create_date,create_by,create_by_type,update_date,update_by,update_by_type,cancel_date,cancel_by,cancel_by_type,checkout_date,checkout_by,is_checkout,remark_change_data,old_tour_tx_id,business_type_other,remark_reserve_tour,job_order_image_url,load_timestamp,business_date
156015,9,BJ241114156015,8243,2180,2,1,343774,155098,150.0,0.0,5.0,0.0,155.0,0,,1,11,0,,,01136776,0,0,0,,2024,11,3,,2024-11-14 15:48:07.620000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156016,9,BJ241114156016,5115,2180,2,2,344726,155099,150.0,0.0,5.0,0.0,155.0,0,,1,14,0,,,01136805,0,0,0,,2024,11,3,,2024-11-14 15:48:39.133000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156017,9,BJ241114156017,1276,955,2,2,340822,155100,150.0,0.0,5.0,0.0,155.0,0,,1,26,0,,,11/12/10,0,0,0,,2024,11,3,,2024-11-14 15:49:10.733000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156018,9,BJ241114156018,1343,2180,2,1,345509,155101,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,01136787,0,0,0,,2024,11,3,,2024-11-14 15:49:17.777000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156019,9,BJ241114156019,1468,2180,2,1,333605,155102,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,01136732,0,0,0,,2024,11,3,,2024-11-14 15:49:46.160000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156020,9,BJ241114156020,7881,2180,2,1,340799,155103,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,01135800,0,0,0,,2024,11,3,,2024-11-14 15:50:03.177000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156021,9,BJ241114156021,8391,2180,2,1,344308,155104,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,01135803,0,0,0,,2024,11,3,,2024-11-14 15:50:25.390000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156022,9,BJ241114156022,9453,2180,2,1,339335,155105,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,01135798,0,0,0,,2024,11,3,,2024-11-14 15:50:31.603000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156023,9,BJ241114156023,1085,2180,2,1,339009,155106,150.0,0.0,5.0,0.0,155.0,0,,1,11,0,,,01136790,0,0,0,,2024,11,3,,2024-11-14 15:51:05.630000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156024,9,BJ241114156024,9784,2180,2,1,345647,155107,150.0,0.0,5.0,0.0,155.0,0,,1,10,0,,,01136793,0,0,0,,2024,11,3,,2024-11-14 15:52:15.770000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156025,9,BJ241114156025,9205,2180,2,1,344696,155108,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,01136807,0,0,0,,2024,11,3,,2024-11-14 15:52:27.957000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156026,9,BJ241114156026,8268,2180,2,1,345149,155109,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,01136808,0,0,0,,2024,11,3,,2024-11-14 15:52:42.117000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156027,9,BJ241114156027,5520,2180,2,1,345251,155110,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,01136806,0,0,0,,2024,11,3,,2024-11-14 15:52:57.300000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156028,9,BJ241114156028,8423,2180,2,1,338313,155111,150.0,0.0,5.0,0.0,155.0,0,,1,9,0,,,01136810,0,0,0,,2024,11,3,,2024-11-14 16:06:56.410000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156029,9,BJ241114156029,441,739,2,2,324820,155112,150.0,0.0,5.0,0.0,155.0,0,,1,22,0,,,24-033105,0,0,0,,2024,11,3,,2024-11-14 16:09:56.943000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156030,9,BJ241114156030,1551,823,2,2,335599,155113,150.0,0.0,5.0,0.0,155.0,0,,1,30,0,,,00107-112,0,0,0,,2024,11,3,,2024-11-14 16:15:01.487000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156031,9,BJ241114156031,1400,2180,2,1,330486,155114,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,01136789,0,0,0,,2024,11,3,,2024-11-14 16:21:56.760000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156032,9,BJ241114156032,5081,823,2,2,339964,155115,150.0,0.0,5.0,0.0,155.0,0,,1,31,0,,,00107-112,0,0,0,,2024,11,3,,2024-11-14 16:33:07.627000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
155415,9,BJ241025155415,1380,2615,2,1,301269,154498,150.0,0.0,5.0,0.0,155.0,0,,1,7,0,,,241024,0,0,0,เอเชีย มาย เวย์ ,2024,10,3,0.0,2024-10-25 17:51:53.043000,5234,backoffice,2024-11-15 11:14:14.720000,5234.0,backoffice,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
155481,9,BJ241028155481,9810,2614,2,1,ฮน1678,154564,150.0,0.0,5.0,0.0,155.0,0,,1,6,0,,,2410-2601,0,0,0,นิทไทย โพรไวเดศ์ จำกัด ,2024,10,3,0.0,2024-10-28 14:37:49.220000,5234,backoffice,2024-11-15 11:12:44.463000,5234.0,backoffice,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
155482,9,BJ241028155482,9810,2614,2,1,301738,154565,150.0,0.0,5.0,0.0,155.0,0,,1,6,0,,,2410-2601,0,0,0,นิทไทย โพรไวเดศ์ จำกัด ,2024,10,3,0.0,2024-10-28 14:38:06.703000,5234,backoffice,2024-11-15 11:11:59.470000,5234.0,backoffice,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
155542,9,BJ241031155542,564,2613,2,2,304261,154625,150.0,0.0,5.0,0.0,155.0,0,,1,23,0,,,23468,0,0,0,คอมพาส ทราเวล แอนด์ เทรดส์ ,2024,10,3,0.0,2024-10-31 11:14:04.420000,5234,backoffice,2024-11-15 11:09:59.033000,5234.0,backoffice,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
155544,9,BJ241031155544,3513,2612,2,1,328431,154627,50.0,0.0,2.0,0.0,52.0,0,,1,5,0,,,2410009,0,0,0,อีวี ทราเวล จำกัด ,2024,10,3,0.0,2024-10-31 14:22:56.523000,5234,backoffice,2024-11-15 11:08:20.813000,5234.0,backoffice,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
155561,9,BJ241031155561,420,2611,2,1,ชภ2176,154644,150.0,0.0,5.0,0.0,155.0,0,,1,10,0,,,28031,0,0,0,วันเดอ สยาม จำกัด,2024,10,3,0.0,2024-10-31 16:55:01.377000,5234,backoffice,2024-11-15 11:05:15.843000,5234.0,backoffice,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156033,9,BJ241114156033,553,994,2,2,332203,155116,150.0,0.0,5.0,0.0,155.0,0,,1,14,0,,,92-1112,0,0,0,,2024,11,3,,2024-11-14 17:31:06.560000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156034,9,BJ241114156034,2221,2180,2,2,345408,155117,150.0,0.0,5.0,0.0,155.0,0,,1,21,0,,,01135765,0,0,0,,2024,11,3,,2024-11-14 18:05:12.513000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156035,9,BJ241114156035,2023,2180,2,2,344992,155119,150.0,0.0,5.0,0.0,155.0,0,,1,15,0,,,011367s72,0,0,0,,2024,11,3,,2024-11-14 18:26:15.623000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156036,9,BJ241114156036,8114,2180,2,2,345351,155120,150.0,0.0,5.0,0.0,155.0,0,,1,15,0,,,01136775,0,0,0,,2024,11,3,,2024-11-14 18:26:27.163000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156037,9,BJ241114156037,9706,2485,2,1,1นจ7262,155121,150.0,0.0,5.0,0.0,155.0,0,,1,9,0,,,202411111,0,0,0,,2024,11,3,,2024-11-14 19:54:10.083000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156038,9,BJ241114156038,5118,2392,2,1,323915,155118,150.0,0.0,5.0,0.0,155.0,0,,1,9,0,,,20241114,0,0,0,,2024,11,3,,2024-11-14 19:54:29.867000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156039,9,BJ241115156039,8300,955,2,2,334266,155122,150.0,0.0,5.0,0.0,155.0,0,,1,8,0,,,114,0,0,0,,2024,11,3,,2024-11-15 11:27:50.490000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156040,9,BJ241115156040,541,105,2,2,337351,155123,150.0,0.0,5.0,0.0,155.0,0,,1,29,0,,,177,0,0,0,,2024,11,3,,2024-11-15 11:32:12.920000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156041,9,BJ241115156041,11,2356,2,2,339047,155124,150.0,0.0,5.0,0.0,155.0,0,,1,32,0,,,2567-058,0,0,0,,2024,11,3,,2024-11-15 11:32:24.353000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156042,9,BJ241115156042,26,1271,2,1,1นจ2743,155125,150.0,0.0,5.0,0.0,155.0,0,,1,7,0,,,1114,0,0,0,,2024,11,3,,2024-11-15 12:23:09.040000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156043,9,BJ241115156043,8114,2180,2,2,344653,155126,150.0,0.0,5.0,0.0,155.0,0,,1,18,0,,,01135834,0,0,0,,2024,11,3,,2024-11-15 12:48:10.557000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156044,9,BJ241115156044,9814,2392,2,1,333915,155127,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,145412763,0,0,0,,2024,11,3,,2024-11-15 14:51:48.990000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156045,9,BJ241115156045,5187,2180,2,1,345149,155128,150.0,0.0,5.0,0.0,155.0,0,,1,9,0,,,01135840,0,0,0,,2024,11,3,,2024-11-15 14:52:12.550000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156046,9,BJ241115156046,9577,2392,2,1,345802,155129,150.0,0.0,5.0,0.0,155.0,0,,1,11,0,,,145309596,0,0,0,,2024,11,3,,2024-11-15 14:52:35.307000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156047,9,BJ241115156047,7253,823,2,2,333211,155130,150.0,0.0,5.0,0.0,155.0,0,,1,23,0,,,0607,0,0,0,,2024,11,3,,2024-11-15 14:58:55.280000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156048,9,BJ241115156048,9790,2180,2,1,339335,155131,150.0,0.0,5.0,0.0,155.0,0,,1,10,0,,,01136828,0,0,0,,2024,11,3,,2024-11-15 15:04:50.510000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156049,9,BJ241115156049,367,2180,2,1,345647,155132,150.0,0.0,5.0,0.0,155.0,0,,1,8,0,,,01135838,0,0,0,,2024,11,3,,2024-11-15 15:05:11.857000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156050,9,BJ241115156050,7093,0,3,1,302651,155133,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,11-05 ,0,0,0,เอสพี อินเตอร์คอนทิเนนทัล จำกัด,2024,11,3,0.0,2024-11-15 15:05:46.437000,7745,backoffice,2024-11-15 15:21:42.547000,7745.0,backoffice,,,,,,0,,0,5,,,2024-11-17 07:54:51.000000,2024-11-17
156051,9,BJ241115156051,303,994,2,2,343421,155134,150.0,0.0,5.0,0.0,155.0,0,,1,15,0,,,11/01519,0,0,0,,2024,11,3,,2024-11-15 15:06:07.520000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156052,9,BJ241115156052,7575,2180,2,2,345363,155135,150.0,0.0,5.0,0.0,155.0,0,,1,18,0,,,01135846,0,0,0,,2024,11,3,,2024-11-15 15:06:28.593000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156053,9,BJ241115156053,5529,2180,2,1,341520,155136,150.0,0.0,5.0,0.0,155.0,0,,1,7,0,,,01135845,0,0,0,,2024,11,3,,2024-11-15 15:07:00.720000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156054,9,BJ241115156054,1691,2180,2,2,344878,155137,150.0,0.0,5.0,0.0,155.0,0,,1,14,0,,,01135848,0,0,0,,2024,11,3,,2024-11-15 15:07:21.053000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156055,9,BJ241115156055,9542,0,3,2,337657,155138,150.0,0.0,5.0,0.0,155.0,0,,1,43,0,,,365T01-1,0,0,0,365 ทราเวล เอเซีย จำกัด ,2024,11,3,,2024-11-15 15:07:39.167000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156056,9,BJ241115156056,7905,2180,2,1,341354,155139,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,01135842,0,0,0,,2024,11,3,,2024-11-15 15:08:10.400000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156057,9,BJ241115156057,9098,2485,2,1,2814,155140,150.0,0.0,5.0,0.0,155.0,0,,1,11,0,,,241113,0,0,0,,2024,11,3,,2024-11-15 15:23:27.007000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156058,9,BJ241115156058,9508,955,2,1,341552,155141,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,114,0,0,0,,2024,11,3,,2024-11-15 15:36:51.633000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156059,9,BJ241115156059,7881,2180,2,1,339819,155142,150.0,0.0,5.0,0.0,155.0,0,,1,9,0,,,01136871,0,0,0,,2024,11,3,,2024-11-15 15:48:42.980000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156060,9,BJ241115156060,9453,2180,2,1,345251,155143,150.0,0.0,5.0,0.0,155.0,0,,1,13,0,,,01136855,0,0,0,,2024,11,3,,2024-11-15 16:27:52.100000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156061,9,BJ241115156061,7858,2180,2,1,344696,155144,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,01136678,0,0,0,,2024,11,3,,2024-11-15 16:32:59.340000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156062,9,BJ241115156062,5831,2180,2,2,302416,155146,150.0,0.0,5.0,0.0,155.0,0,,1,16,0,,,01136867,0,0,0,,2024,11,3,,2024-11-15 16:43:49.803000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156063,9,BJ241115156063,1131,1645,2,2,7089,155145,150.0,0.0,5.0,0.0,155.0,0,,1,25,0,,,03915,0,0,0,,2024,11,3,,2024-11-15 16:44:12.940000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156064,9,BJ241115156064,8391,2180,2,1,332185,155147,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,01136869,0,0,0,,2024,11,3,,2024-11-15 16:44:43.363000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156065,9,BJ241115156065,8391,2180,2,1,330834,155148,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,01136869,0,0,0,,2024,11,3,,2024-11-15 16:45:01.897000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156066,9,BJ241115156066,7503,2180,2,2,5476,155149,150.0,0.0,5.0,0.0,155.0,0,,1,19,0,,,01136824,0,0,0,,2024,11,3,,2024-11-15 16:45:26.360000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156067,9,BJ241115156067,9205,2180,2,1,344280,155150,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,01136864,0,0,0,,2024,11,3,,2024-11-15 16:45:43.797000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156068,9,BJ241115156068,8423,2180,2,1,337606,155151,150.0,0.0,5.0,0.0,155.0,0,,1,11,0,,,01135847,0,0,0,,2024,11,3,,2024-11-15 16:46:07.987000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156069,9,BJ241115156069,9784,2180,2,1,344726,155152,150.0,0.0,5.0,0.0,155.0,0,,1,18,0,,,01135865,0,0,0,,2024,11,3,,2024-11-15 16:46:41.270000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156070,9,BJ241115156070,8709,740,2,1,ฮก7209,155153,50.0,0.0,2.0,0.0,52.0,0,,1,9,0,,,018,0,0,0,,2024,11,3,,2024-11-15 17:06:04.603000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156071,9,BJ241115156071,9823,740,2,1,ฮธ6812,155154,50.0,0.0,2.0,0.0,52.0,0,,1,9,0,,,017,0,0,0,,2024,11,3,,2024-11-15 17:11:06.190000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156072,9,BJ241115156072,9824,740,2,1,1นก1136,155155,50.0,0.0,2.0,0.0,52.0,0,,1,9,0,,,016,0,0,0,,2024,11,3,,2024-11-15 17:13:07.403000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156073,9,BJ241115156073,703,2548,2,2,338106,155156,150.0,0.0,5.0,0.0,155.0,0,,1,37,0,,,14/04408,0,0,0,,2024,11,3,,2024-11-15 17:51:16.087000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156074,9,BJ241115156074,1720,2485,2,1,338858,155157,150.0,0.0,5.0,0.0,155.0,0,,1,6,0,,,241113,0,0,0,,2024,11,3,,2024-11-15 18:22:00.807000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156075,9,BJ241115156075,6093,2180,2,2,344992,155158,150.0,0.0,5.0,0.0,155.0,0,,1,20,0,,,01135837,0,0,0,,2024,11,3,,2024-11-15 18:34:39.813000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156076,9,BJ241115156076,2023,2180,2,2,345408,155159,150.0,0.0,5.0,0.0,155.0,0,,1,21,0,,,01135836,0,0,0,,2024,11,3,,2024-11-15 18:40:30.923000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156077,9,BJ241116156077,6976,1026,2,2,334861,155160,150.0,0.0,5.0,0.0,155.0,0,,1,27,0,,,14/00916,0,0,0,,2024,11,3,,2024-11-16 10:50:26.623000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156078,9,BJ241116156078,9825,0,3,2,337683,155161,150.0,0.0,5.0,0.0,155.0,0,,1,43,0,,,14/03630,0,0,0,สมอล เชลล์ ทราเวลล์ (ไทยแลนด์) ,2024,11,3,,2024-11-16 12:58:08.240000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156079,9,BJ241116156079,596,1026,2,2,327722,155162,150.0,0.0,5.0,0.0,155.0,0,,1,25,0,,,1016193,0,0,0,,2024,11,3,,2024-11-16 12:58:23.977000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156080,9,BJ241116156080,8178,2392,2,1,335293,155163,150.0,0.0,5.0,0.0,155.0,0,,1,8,0,,,10/456,0,0,0,,2024,11,3,,2024-11-16 14:33:45.923000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156081,9,BJ241116156081,8155,2392,2,1,333915,155164,150.0,0.0,5.0,0.0,155.0,0,,1,7,0,,,10/456,0,0,0,,2024,11,3,,2024-11-16 14:34:05.490000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156082,9,BJ241116156082,8311,0,3,1,นช3372,155165,150.0,0.0,5.0,0.0,155.0,0,,1,8,0,,,14/67,0,0,0,อับดุล กรุ๊ป จำกัด ,2024,11,3,,2024-11-16 14:35:37.473000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156083,9,BJ241116156083,8311,0,3,1,ฮร409,155166,150.0,0.0,5.0,0.0,155.0,0,,1,8,0,,,14/67,0,0,0,อับดุล กรุ๊ป จำกัด ,2024,11,3,,2024-11-16 14:35:52.583000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156084,9,BJ241116156084,639,2384,2,1,335573,155167,150.0,0.0,5.0,0.0,155.0,0,,1,6,0,,,1/1,0,0,0,,2024,11,3,,2024-11-16 14:36:47.180000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156085,9,BJ241116156085,313,2488,2,2,300628,155168,150.0,0.0,5.0,0.0,155.0,0,,1,25,0,,,00523/24,0,0,0,,2024,11,3,,2024-11-16 14:37:06.140000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156086,9,BJ241116156086,301,1594,2,2,341478,155169,150.0,0.0,5.0,0.0,155.0,0,,1,24,0,,,107080,0,0,0,,2024,11,3,,2024-11-16 14:37:25.887000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156087,9,BJ241116156087,9784,2180,2,1,343774,155170,150.0,0.0,5.0,0.0,155.0,0,,1,9,0,,,01136890,0,0,0,,2024,11,3,,2024-11-16 14:37:44.840000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156088,9,BJ241116156088,8275,92,2,1,315654,155171,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,1/1,0,0,0,,2024,11,3,,2024-11-16 14:41:33.793000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156089,9,BJ241116156089,6075,2476,2,2,314347,155172,150.0,0.0,5.0,0.0,155.0,0,,1,25,0,,,2024-11-16,0,0,0,,2024,11,3,,2024-11-16 14:42:12.057000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156090,9,BJ241116156090,1341,2426,2,1,1นจ6479,155173,150.0,0.0,5.0,0.0,155.0,0,,1,6,0,,,03332,0,0,0,,2024,11,3,,2024-11-16 14:49:02.577000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156091,9,BJ241116156091,8114,2180,2,2,345275,155174,150.0,0.0,5.0,0.0,155.0,0,,1,15,0,,,011368,0,0,0,,2024,11,3,,2024-11-16 14:58:17.320000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156092,9,BJ241116156092,8243,2180,2,2,345408,155175,150.0,0.0,5.0,0.0,155.0,0,,1,20,0,,,01136892,0,0,0,,2024,11,3,,2024-11-16 15:07:12.697000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156093,9,BJ241116156093,2498,740,2,1,302097,155176,50.0,0.0,2.0,0.0,52.0,0,,1,6,0,,,019,0,0,0,,2024,11,3,,2024-11-16 15:09:13.660000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156094,9,BJ241116156094,5831,2180,2,1,340799,155177,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,01136899,0,0,0,,2024,11,3,,2024-11-16 15:15:07.087000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156095,9,BJ241116156095,1452,2180,2,1,341354,155178,150.0,0.0,5.0,0.0,155.0,0,,1,10,0,,,01136903,0,0,0,,2024,11,3,,2024-11-16 15:24:36.610000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156096,9,BJ241116156096,365,2592,2,2,327899,155179,150.0,0.0,5.0,0.0,155.0,0,,1,17,0,,,24004895,0,0,0,,2024,11,3,,2024-11-16 15:25:46.130000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156097,9,BJ241116156097,5187,2180,2,1,300893,155180,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,01136904,0,0,0,,2024,11,3,,2024-11-16 15:26:50.503000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156098,9,BJ241116156098,2255,0,3,1,ฮฉ9189,155181,150.0,0.0,5.0,0.0,155.0,0,,1,6,0,,,20241116A,0,0,0,ไทยแลนด์ อินไชด์ ทราเวิล,2024,11,3,,2024-11-16 15:31:15.070000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156099,9,BJ241116156099,8172,2180,2,2,339009,155182,150.0,0.0,5.0,0.0,155.0,0,,1,17,0,,,01136905,0,0,0,,2024,11,3,,2024-11-16 15:37:58.470000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
156100,9,BJ241116156100,9453,2180,2,1,320211,155183,150.0,0.0,5.0,0.0,155.0,0,,1,12,0,,,01136889,0,0,0,,2024,11,3,,2024-11-16 15:51:17.847000,7745,backoffice,,,,,,,,,0,,0,0,,,2024-11-17 07:54:51.000000,2024-11-17
